FID IID y_quantitative
285 1 1.25572659932558
286 1 1.42799621515166
287 1 -2.06601305984579
288 1 -0.470233872330598
289 1 -1.66636440117338
290 1 0.146491044084635
291 1 -1.33626245595395
292 1 -0.00170334698538984
293 1 -2.3985894144413
294 1 0.219703674936382
295 1 1.53529646063842
296 1 0.324594328150877
297 1 -0.352137075714066
298 1 0.914701636537227
299 1 0.881959712972256
300 1 -0.838820084817065
301 1 1.66910544766346
302 1 -0.0524502870807768
303 1 0.510923384716783
304 1 -0.183635186910048
305 1 1.61517289010198
306 1 -0.58006587037441
307 1 1.39424010435649
308 1 0.474110400402108
309 1 -2.24503260625264
310 1 -0.0212847526411298
311 1 1.74615809574086
312 1 0.0279281201650935
313 1 -0.0803423287966312
314 1 -0.259830898933029
315 1 0.24183306742138
316 1 1.80134320482884
317 1 0.415920656121342
318 1 0.0687110358020965
319 1 0.11862554081599
320 1 1.29205779558129
321 1 -0.884586819578761
322 1 -0.202000776278372
323 1 -0.126998651290251
324 1 0.688443683820728
325 1 -0.743347560224589
326 1 0.109732404987806
327 1 1.4462623899155
328 1 1.19282791535936
329 1 -0.798193067742278
330 1 0.134216873896256
331 1 -2.76848863385616
332 1 0.389037119053575
333 1 -0.979014903930392
334 1 -0.101779123304481
335 1 -0.391403544608396
336 1 -0.141481207234334
337 1 1.14722191374096
338 1 0.668080714456856
339 1 -0.647701734785305
340 1 1.05149181259529
341 1 -0.286499400496241
342 1 -0.129764684125046
343 1 -1.57679941635882
344 1 -0.314938620970278
345 1 -0.969795813432433
346 1 2.10620162059775
347 1 1.1077293157194
348 1 -0.648873208916982
349 1 -1.22979219251686
350 1 -2.00817756485585
351 1 -0.111099823126314
352 1 0.0216453269678666
353 1 -0.156626882873331
354 1 0.476532149182766
355 1 -0.120097182021978
356 1 -0.00392625274457175
357 1 0.807638065322506
358 1 -0.850483215204773
359 1 1.43002947307438
360 1 -3.47747653534686
361 1 0.484437792093112
362 1 1.66982268936453
363 1 1.26939589230375
364 1 1.85965577676282
365 1 0.873009442488308
366 1 1.54198180535403
367 1 2.62773895569869
368 1 0.469364162703953
369 1 -0.396146326820411
370 1 0.88900467733595
371 1 1.79411365456302
372 1 -1.55869398396757
373 1 -0.0806956835012459
374 1 -0.283145306608222
375 1 -0.449778847176378
376 1 -0.793531006237511
377 1 0.635467902599719
378 1 -1.35377058583011
379 1 0.731896065574332
380 1 -0.615361417345297
381 1 1.31994577297316
382 1 -1.96517511006358
383 1 -1.75476824339788
384 1 0.108813109073566
385 1 -1.33931205525699
386 1 0.280357786077404
387 1 -1.34739484572792
388 1 -0.933117952049893
389 1 0.495348276070055
390 1 1.58568898889559
391 1 -0.624119186791556
392 1 -0.551923165959424
393 1 0.0543395451609155
394 1 -1.11847393851731
395 1 -0.263277703680539
396 1 -1.77914852835533
397 1 0.161858638786812
398 1 1.35414773727463
399 1 1.61184131994556
400 1 -0.539474144008612
401 1 -1.93394179460812
402 1 -0.585112812027462
403 1 0.0965509245644511
404 1 -0.0682500812427302
405 1 0.463165111919898
406 1 0.567531430884414
407 1 -0.809087104753615
408 1 -0.857512697506921
409 1 -0.412397566391636
410 1 -0.553473736986053
411 1 -0.202594820692276
412 1 0.679925002939417
413 1 1.75466779569795
414 1 0.485816208100737
415 1 -0.651656413050479
416 1 -0.022095008106686
417 1 0.0947449462763114
418 1 1.3821267306564
419 1 -1.30059055923646
420 1 -0.510238453461091
421 1 -0.894024015141334
422 1 0.602948716978761
423 1 -1.3719828843723
424 1 0.288872537109328
425 1 0.0937152267732941
426 1 -0.274907472689816
427 1 -2.17642456115251
428 1 1.00650017335986
429 1 -1.06350830132384
430 1 -0.330910292440841
431 1 0.410065080469755
432 1 0.794176321169033
433 1 1.72388779629054
434 1 0.808870159100601
435 1 0.952532761502247
436 1 0.645143861572664
437 1 -0.594520015387873
438 1 1.51951996738413
439 1 -0.357103466726813
440 1 0.204760337587955
441 1 -0.679653870403171
442 1 1.40549851760205
443 1 1.02232288640546
444 1 0.23519601494016
445 1 -0.499093283392124
446 1 -0.207345090007561
447 1 -1.6622208019253
448 1 0.472727858161431
449 1 -0.301635298271478
450 1 -0.294663645059306
451 1 -0.201057691373541
452 1 -1.34655004324258
453 1 -0.16235310295405
454 1 -0.897010229672166
455 1 -0.317378363186482
456 1 0.640504568864035
457 1 -0.250600448782295
458 1 -0.642381632786142
459 1 -0.0283604100754835
460 1 -1.00128839370374
461 1 -1.50037271590436
462 1 2.04622354556023
463 1 1.10899593207471
464 1 0.0830810710591075
465 1 1.60191832517141
466 1 2.01753701744142
467 1 1.26220348533597
468 1 0.00468154380143986
469 1 -0.196124449515178
470 1 0.895628203408846
471 1 0.879562513303662
472 1 0.19973639685702
473 1 1.1079977251824
474 1 -1.86714939614857
475 1 0.906781802346095
476 1 -0.787533978519296
477 1 -0.847302053016327
478 1 0.0807345306503
479 1 1.23651088750485
480 1 -0.378009405914204
481 1 -0.775313442047732
482 1 1.17352676778867
483 1 1.47899753987706
484 1 0.813331542606827
485 1 -0.625371541963203
486 1 2.9798614909302
487 1 0.116122698154713
488 1 1.16481834829159
489 1 1.79392526350116
490 1 0.732329478681349
491 1 -0.836005005027963
492 1 1.54143106111486
493 1 0.664698029475672
494 1 -0.249258609129967
495 1 -1.93219189946116
496 1 0.301939298710801
497 1 -0.0620104523838063
498 1 -0.350540685459617
499 1 0.963917705494369
500 1 -0.263385822326814
501 1 0.741221737894704
502 1 0.281791016776531
503 1 -0.898767133417564
504 1 0.758678675095797
505 1 -0.0574269320411628
506 1 2.20345756607992
507 1 -0.857855192039953
508 1 0.971659544283954
509 1 -0.69811144947455
510 1 0.334585340351585
511 1 -1.24703569511076
512 1 -1.22869723258335
513 1 1.40212853394471
514 1 1.51761860961762
515 1 0.757603951873442
516 1 -1.04735714623568
517 1 -1.29893437550449
518 1 0.0348164073839713
519 1 -1.3751583052501
520 1 -0.247858258142814
521 1 -0.0807973335092709
522 1 -1.2538540854171
523 1 -0.164814392037922
524 1 -2.19726459100704
525 1 0.480299158185413
526 1 -0.99886419202599
527 1 -0.365441511882427
528 1 -0.0927170115400829
529 1 0.776242002367223
530 1 -0.420851108659153
531 1 0.469751360569889
532 1 -0.849081194967797
533 1 -0.776848978530966
534 1 0.036150826185607
535 1 1.13541383023839
536 1 0.901317735804034
537 1 1.07651067372316
538 1 -1.25821015980705
539 1 1.18666912575018
540 1 -1.75163696299527
541 1 0.415597538177022
542 1 -1.48203452028882
543 1 0.900496018642694
544 1 0.150895037814604
545 1 0.904262693567484
546 1 0.179075863932038
547 1 -2.81652558167657
548 1 -1.22767648805808
549 1 0.794869944305199
550 1 -0.270534845866259
551 1 -0.0198146952639047
552 1 0.662707203371743
553 1 -0.48816641816087
554 1 -0.647181935777718
555 1 -1.18545187232586
556 1 0.439885807784052
557 1 1.05679375691437
558 1 -0.674578966934322
559 1 0.182333654712248
560 1 -1.81357442631037
561 1 0.16631047581728
562 1 -0.610147145059315
563 1 0.634428915188143
564 1 0.241737840468732
565 1 1.67286429523989
566 1 1.94777774400901
567 1 -0.918897637275823
568 1 0.605421153232497
569 1 0.00768784296841976
570 1 0.633833426362185
571 1 -2.59930623862983
572 1 0.677222514256146
573 1 -0.527758622831219
574 1 0.507569318653035
575 1 -0.427957991509137
576 1 0.261408582298728
577 1 -0.0419632571067884
578 1 0.282999737780863
579 1 -1.75934107694643
580 1 0.531611181061204
581 1 0.219562025287441
582 1 1.14430776976664
583 1 0.434741139222148
584 1 -1.49399361799394
585 1 -0.842255564559579
586 1 0.105108261752228
587 1 1.40474315112582
588 1 1.32509262772793
589 1 -1.92465062725155
590 1 -0.818287662464174
591 1 1.8147692159394
592 1 -0.71539784677271
593 1 1.1861919687243
594 1 -0.953211007387767
595 1 -1.43906205512838
596 1 -0.346983899705369
597 1 1.8657570704262
598 1 -0.277761778104705
599 1 0.195543899577029
600 1 -1.53806426789326
601 1 0.242724261551368
602 1 0.982546292738693
603 1 1.31363813181838
604 1 -1.48946312143571
605 1 2.4271307167632
606 1 0.107883807679429
607 1 0.406300692047697
608 1 1.54147519399086
609 1 0.917108092570579
610 1 -0.278702488628518
611 1 0.114458049554736
612 1 -0.595609204146674
613 1 -1.62105425631109
614 1 0.432829426647413
615 1 0.828226366869143
616 1 -0.821816672138982
617 1 -1.30569020834296
618 1 0.309342288317782
619 1 -0.757261866262324
620 1 0.856589913646248
621 1 0.967717760656149
622 1 0.851700449232648
623 1 0.166308921951086
624 1 -0.225389394348175
625 1 -0.193980990653196
626 1 0.258756025488134
627 1 -0.0785466286924655
628 1 0.986656413852243
629 1 -0.0981405632892061
630 1 -0.0185906702638369
631 1 -0.4197594949159
632 1 -2.18747261523022
633 1 0.240126093471096
634 1 -0.754256954493974
635 1 -1.28446743025169
636 1 0.776035264250883
637 1 0.42646657650961
638 1 0.0239108786412314
639 1 0.359155832625594
640 1 -0.838535029942481
641 1 0.238694283824496
642 1 -0.520933386046316
643 1 0.378204251577447
644 1 0.882703933331371
645 1 -2.05262504189177
646 1 0.660023317802218
647 1 0.196979911262609
648 1 0.0432315902496641
649 1 -0.490937275762935
650 1 -0.044265114942417
651 1 0.331200827589105
652 1 -0.81973538957006
653 1 0.584477764127446
654 1 0.143545422948753
655 1 -0.356553234461731
656 1 0.596056892110929
657 1 -0.0188103402913378
658 1 0.367252443105246
659 1 0.985774912624854
660 1 0.597576876391817
661 1 -0.226974569467257
662 1 -0.960731995959863
663 1 0.182729705273939
664 1 0.295255025764528
665 1 0.228706061874411
666 1 -0.467182276366964
667 1 0.332230103684276
668 1 1.16357519336589
669 1 -1.05311281228439
670 1 0.119037214894399
671 1 -0.614447855744935
672 1 -0.631228708934996
673 1 -1.45010427947122
674 1 0.427103527154007
675 1 1.4277604975247
676 1 0.311510934176389
677 1 1.339176972556
678 1 0.0678520158810919
679 1 0.739611356470395
680 1 -0.428581847494098
681 1 0.959679926792313
682 1 -0.231410517336869
683 1 -0.17364655805344
684 1 0.234902555769723
685 1 -0.653572176341545
686 1 -1.66471540552823
687 1 -0.131008487741611
688 1 -1.01079954285443
689 1 -0.679416224346744
690 1 -0.584920206386284
691 1 -0.844753877941288
692 1 0.492201263168711
693 1 -0.616359739587538
694 1 -0.874476933706892
695 1 1.38243345518823
696 1 0.415466724032141
697 1 -0.882285026561946
698 1 -0.875167392313508
699 1 -0.34405937006056
700 1 1.99729576745907
701 1 -0.239118612831106
702 1 2.16978102168219
703 1 2.61367857917048
704 1 -1.03265881177452
705 1 -0.30458891260689
706 1 0.344547851950131
707 1 -0.642671293963505
708 1 -0.641592884109976
709 1 -1.7282982499447
710 1 -0.224539604341376
711 1 0.0424225882926157
712 1 -0.711540648383236
713 1 -0.225121134608962
714 1 -1.58962508189506
715 1 1.74834687918383
716 1 0.624410978974758
717 1 0.550389747536988
718 1 0.498551996291886
719 1 1.97252617436907
720 1 0.340722712847041
721 1 -1.00565146718548
722 1 0.754193519180992
723 1 1.85157389108153
724 1 0.0888394279838912
725 1 -1.06343821162153
726 1 -0.65505781965967
727 1 1.04769530313697
728 1 -1.14955028513164
729 1 -1.64506461294358
730 1 -1.49938982885763
731 1 0.0261448614917148
732 1 -0.803792689385479
733 1 -1.38175325848474
734 1 -1.83307232290473
735 1 -0.733522088050074
736 1 -0.6160806098332
737 1 -1.1189693924806
738 1 0.920391215953684
739 1 -0.262923108690894
740 1 -0.134906866925884
741 1 0.125722223666627
742 1 -0.518814610816002
743 1 -0.300468487799713
744 1 -0.00662701332952931
745 1 0.814118208747565
746 1 -0.621131582141769
747 1 -0.955961856865726
748 1 -0.744904090264197
749 1 1.26888879430058
750 1 -1.06898728935491
751 1 0.794694652086409
752 1 0.753080096739878
753 1 0.128837652872107
754 1 -1.3119106381129
755 1 -0.978513328055446
756 1 -0.576225321954632
757 1 0.493082098198572
758 1 0.288756485320434
759 1 0.946374190239152
760 1 -0.506645483319288
761 1 0.693128429917859
762 1 -0.384632002726771
763 1 -0.22110689557189
764 1 -1.13022678530336
765 1 1.20697110674314
766 1 1.65066446166347
767 1 0.0799998695597664
768 1 0.581599429066143
769 1 1.02931902081064
770 1 -0.416717932445268
771 1 1.57483420201761
772 1 0.427471953698941
773 1 1.39128719872191
774 1 0.8818546566452
775 1 -0.758119647424653
776 1 0.451396424925046
777 1 0.698592071778817
778 1 0.319557367919186
779 1 -3.3104198871104
780 1 -1.323510934169
781 1 0.693488034361355
782 1 0.826494139125373
783 1 1.31912304531279
784 1 -0.624405285465264
785 1 -0.882468962973088
786 1 -0.631251833074036
787 1 -0.505650980264668
788 1 0.0713284597920433
789 1 0.250280893421178
790 1 0.959492021994554
791 1 0.341296618134723
792 1 0.354807024929839
793 1 0.194702038527212
794 1 -1.14653026364471
795 1 1.50343258862309
796 1 0.182734492567742
797 1 -0.335815215927927
798 1 -1.17120282964253
799 1 0.356981441139947
800 1 1.38144087303771
801 1 -1.07700642677494
802 1 0.0931667187682456
803 1 -0.716363875875071
804 1 -0.256709575336356
805 1 -0.771962513947426
806 1 -0.123199009391372
807 1 -1.55417162436769
808 1 0.253633189879347
809 1 -0.469317425504881
810 1 0.66280975639936
811 1 0.441269262259135
812 1 0.379522912070566
813 1 -1.50871763206511
814 1 0.565513392166011
815 1 -0.144489029754558
816 1 2.31383755757606
817 1 0.393889910855151
818 1 -0.785620070450464
819 1 -0.981069509076786
820 1 -1.35002836192614
821 1 -0.823232563155594
822 1 0.979155867670952
823 1 -1.0962903820417
824 1 1.74708574257093
825 1 0.662533807656888
826 1 0.0244887211134555
827 1 1.07696161516866
828 1 0.121557973149105
829 1 -1.51275601326399
830 1 -0.615152444382983
831 1 -0.123317586128587
832 1 -0.280071528709658
833 1 -0.107406311107192
834 1 0.905789765872281
835 1 -0.575486533636473
836 1 -0.0851842309167002
837 1 1.37360024997885
838 1 -1.68008002196108
839 1 0.517868214946374
840 1 1.50657794894647
841 1 -0.2065016304196
842 1 -1.28297265837207
843 1 0.539257174217439
844 1 -0.155479266717643
845 1 2.18802556096528
846 1 0.966276929882
847 1 -1.45473632152078
848 1 3.03245383665456
849 1 -0.732895438901756
850 1 1.1154915248601
851 1 -1.35313782232912
852 1 -0.34471350637299
853 1 0.111837775045711
854 1 0.778154387228222
855 1 -0.076990417169112
856 1 -1.00415154931945
857 1 0.851942833254643
858 1 0.15006369990784
859 1 0.733284669174606
860 1 -0.782966420118534
861 1 1.33739617156247
862 1 -0.965725925825047
863 1 1.77145673241126
864 1 0.873273572585241
865 1 -1.55028168801546
866 1 0.436034498770442
867 1 0.104124827474045
868 1 -0.160267938120684
869 1 1.58414104633194
870 1 -0.343689137967526
871 1 -0.056094384133746
872 1 0.0809936481064015
873 1 0.327442676787328
874 1 0.445050890516534
875 1 1.04392882940422
876 1 1.34235362531843
877 1 0.000252652973204787
878 1 -0.545753921393783
879 1 0.397525932202916
880 1 -0.794644495688166
881 1 -1.19141621438225
882 1 1.06693133801559
883 1 0.715979909100399
884 1 -0.333369554428446
885 1 -0.0232477543172568
886 1 -2.20988098882028
887 1 0.309819525072925
888 1 1.12124877434218
889 1 1.03486993568348
890 1 1.06327063935558
891 1 -0.444101286679247
892 1 0.514397632593317
893 1 -1.27603119360412
894 1 0.229486402373657
895 1 0.53978352608781
896 1 -0.381657921533086
897 1 1.65403399975374
898 1 0.587034092304473
899 1 -0.627449861819064
900 1 -2.28930138892004
901 1 1.64255335996559
902 1 -0.862820475951942
903 1 -1.4253971532185
904 1 0.727637958478329
905 1 -1.0252849583579
906 1 -1.04974966464502
907 1 -2.63299521610981
908 1 0.34275713196867
909 1 0.309508810041205
910 1 0.222743667397521
911 1 0.945252466631624
912 1 0.0169311664040232
913 1 0.477794564827561
914 1 1.65615097351892
915 1 -1.57087891015319
916 1 0.969567444849361
917 1 2.03633654704758
918 1 0.302224129821661
919 1 -0.516680637239877
920 1 -1.00992181890496
921 1 -0.542170476728692
922 1 -2.36591688235507
923 1 1.78880836193303
924 1 -0.797666966283577
925 1 -1.91186309254739
926 1 -1.73828842401618
927 1 2.01701047914361
928 1 -0.0966695055735979
929 1 -0.316307939926963
930 1 -0.487046856833444
931 1 -0.804919920365805
932 1 0.386307731664014
933 1 -0.651836737569515
934 1 1.85773736723392
935 1 -0.619409151388657
936 1 -1.17453394594912
937 1 0.253939380480793
938 1 2.09386058251068
939 1 -0.912845696862344
940 1 -0.649847684284684
941 1 -0.392639271416289
942 1 0.11119588532316
943 1 0.858017308987689
944 1 -0.956356062699009
945 1 0.555194905507426
946 1 1.19749161187928
947 1 0.0421710530641101
948 1 -1.44187944136762
949 1 -1.28563285737391
950 1 0.248307198199141
951 1 0.0714931582439999
952 1 1.31887200550259
953 1 0.0483642940249484
954 1 -0.158738307492639
955 1 0.0510919560894395
956 1 -0.14239715614577
957 1 0.847988173429562
958 1 -0.727096679743404
959 1 3.29654996869907
960 1 -0.353694276007632
961 1 0.0300911192036165
962 1 0.511608420260811
963 1 0.456174395603081
964 1 -0.12211604691848
965 1 1.29520053036187
966 1 -0.68169437724361
967 1 0.723522536342831
968 1 -0.77931990890095
969 1 -0.71382310997154
970 1 1.87722386496309
971 1 0.372081842140891
972 1 1.03730300401281
973 1 -0.247207675496963
974 1 -1.03186042897495
975 1 -1.08395894824752
976 1 0.857973466140355
977 1 0.232232577030601
978 1 0.567939133087078
979 1 1.21015977694341
980 1 0.903689258384547
981 1 1.22145530387018
982 1 -0.680283997251294
983 1 0.0537284337940903
984 1 -2.34773276799311
985 1 1.50156948600962
986 1 0.0843849526421993
987 1 -1.51141853162407
988 1 -0.120472990948865
989 1 -0.39466291296033
990 1 -0.841185120639588
991 1 -0.629672301718273
992 1 -0.0226244165329834
993 1 2.67174756284322
994 1 -0.231753366012359
995 1 -0.522461583999177
996 1 0.177432332259335
997 1 0.405144185426881
998 1 0.0889034517999564
999 1 -2.8041682541737
1000 1 -0.526483452354684
